itemset,hypothesis,conclusion,rule,frequency,confidence,lift,interest,rule ID
"(50, 296)",50,296,50-->296,0.7064220183486238,0.5064935064935066,0.12868949232585597,-3.429286310020255,1
"(50, 318)",50,318,50-->318,0.7064220183486238,0.49350649350649356,0.13216758671304127,-3.240438460621947,2
"(260, 1196)",260,1196,260-->1196,3.81651376146789,0.40865384615384615,0.12373130341880341,-2.8940984474241356,3
"(260, 1196)",1196,260,1196-->260,3.302752293577982,0.4722222222222222,0.12373130341880341,-3.344291539245668,4
"(260, 1198)",1198,260,1198-->260,1.0,0.6605504587155964,0.17307692307692307,-3.1559633027522938,5
"(260, 1210)",260,1210,260-->1210,3.81651376146789,0.22115384615384615,0.1401498211091234,-1.3568278052223008,6
"(260, 1210)",1210,260,1210-->260,1.5779816513761469,0.5348837209302325,0.1401498211091234,-3.2816300405376575,7
"(260, 2571)",2571,260,2571-->260,3.4954128440366974,0.21259842519685038,0.05570487583282858,-3.6039153362710397,8
"(527, 593)",527,593,527-->593,1.275229357798165,0.22302158273381298,0.16536974502031032,-1.1256022704771962,9
"(527, 593)",593,527,593-->527,1.348623853211009,0.21088435374149664,0.16536974502031032,-1.0643450040566684,10
"(527, 296)",527,296,527-->296,1.275229357798165,0.23021582733812954,0.0584930656873103,-3.7055639891756322,11
"(527, 858)",527,858,527-->858,1.275229357798165,0.22302158273381298,0.09802158273381295,-2.0522077750643524,12
"(1196, 1198)",1198,1196,1198-->1196,1.0,0.6238532110091743,0.18888888888888888,-2.6788990825688073,13
"(1196, 2571)",1196,2571,1196-->2571,3.302752293577982,0.21666666666666667,0.06198600174978128,-3.2787461773700306,14
"(2571, 2959)",2959,2571,2959-->2571,1.0825688073394495,0.38135593220338987,0.10910182837314827,-3.1140569118333077,15
"(2571, 4993)",4993,2571,4993-->2571,1.4128440366972477,0.2142857142857143,0.06130483689538808,-3.281127129750983,16
"(2858, 296)",2858,296,2858-->296,0.3119266055045872,1.0,0.2540792540792541,-2.9357798165137616,17
"(593, 356)",593,356,593-->356,1.348623853211009,0.23129251700680276,0.13627505056076486,-1.4659551894152156,18
"(110, 318)",110,318,110-->318,0.6697247706422018,0.4794520547945206,0.12840362155430649,-3.2544928993339197,19
"(110, 356)",356,110,356-->110,1.6972477064220184,0.20540540540540542,0.3067012217697149,-0.4643193652367964,20
"(4993, 5952)",4993,5952,4993-->5952,1.4128440366972477,0.5,0.4739130434782609,-0.5550458715596329,21
"(4993, 5952)",5952,4993,5952-->4993,1.055045871559633,0.6695652173913044,0.4739130434782609,-0.7432788193059433,22
"(4993, 7153)",4993,7153,4993-->7153,1.4128440366972477,0.5194805194805195,0.4798591239269206,-0.56308828785893,23
"(4993, 7153)",7153,4993,7153-->4993,1.0825688073394495,0.6779661016949153,0.4798591239269206,-0.7348779350023323,24
"(5952, 7153)",7153,5952,7153-->5952,1.0825688073394495,0.6271186440677967,0.5943994104642596,-0.4279272274918362,25
"(858, 1221)",1221,858,1221-->858,0.3853211009174312,1.0,0.43951612903225806,-1.2752293577981653,26
"(260, 1196, 1198)","(260, 1198)",1196,"(260, 1198)-->1196",0.6605504587155964,0.4305555555555556,0.13036265432098765,-2.872196738022426,27
"(260, 1196, 1198)",1198,"(260, 1196)","1198-->(260, 1196)",1.0,0.28440366972477066,0.1823529411764706,-1.275229357798165,28
"(260, 1196, 1198)","(1196, 1198)",260,"(1196, 1198)-->260",0.6238532110091743,0.45588235294117646,0.11944994343891402,-3.3606314085267135,29
"(260, 1196, 1210)","(260, 1196)",1210,"(260, 1196)-->1210",1.5596330275229358,0.2411764705882353,0.15283857729138167,-1.3368051807879116,30
"(260, 1196, 1210)","(260, 1210)",1196,"(260, 1210)-->1196",0.8440366972477065,0.44565217391304346,0.13493357487922705,-2.8571001196649384,31
"(260, 1196, 1210)","(1196, 1210)",260,"(1196, 1210)-->260",0.7981651376146789,0.471264367816092,0.12348032714412024,-3.345249393651798,32
"(260, 1196, 2571)","(260, 2571)",1196,"(260, 2571)-->1196",0.7431192660550459,0.4444444444444445,0.1345679012345679,-2.858307849133537,33
"(260, 1196, 2571)","(1196, 2571)",260,"(1196, 2571)-->260",0.7155963302752294,0.46153846153846156,0.12093195266272189,-3.3549752999294284,34
"(4993, 5952, 7153)","(4993, 5952)",7153,"(4993, 5952)-->7153",0.7064220183486238,0.4675324675324676,0.43187321153422853,-0.6150363398069819,35
"(4993, 5952, 7153)",4993,"(5952, 7153)","4993-->(5952, 7153)",1.4128440366972477,0.2337662337662338,0.3443313443313443,-0.4451328488025736,36
"(4993, 5952, 7153)",5952,"(4993, 7153)","5952-->(4993, 7153)",1.055045871559633,0.3130434782608696,0.4265217391304348,-0.4209014758675708,37
"(4993, 5952, 7153)","(4993, 7153)",5952,"(4993, 7153)-->5952",0.7339449541284404,0.45,0.42652173913043484,-0.605045871559633,38
"(4993, 5952, 7153)",7153,"(4993, 5952)","7153-->(4993, 5952)",1.0825688073394495,0.3050847457627119,0.43187321153422853,-0.40133727258591195,39
"(4993, 5952, 7153)","(5952, 7153)",4993,"(5952, 7153)-->4993",0.6788990825688074,0.4864864864864865,0.3443313443313444,-0.9263575502107612,40
